Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast
01-11-2024,SKU_42,WH_4,SUP_7,South,7,667,10,381,0,7.49,12.49,0,0,8.73
02-11-2024,SKU_42,WH_4,SUP_7,East,12,655,10,381,0,7.49,12.49,0,0,12.31
03-11-2024,SKU_42,WH_4,SUP_7,West,18,637,10,381,0,7.49,12.49,0,0,17.27
04-11-2024,SKU_42,WH_4,SUP_7,East,11,626,10,381,0,7.49,12.49,0,0,11.53
05-11-2024,SKU_42,WH_4,SUP_7,East,26,600,10,381,0,7.49,12.49,1,0,28.34
06-11-2024,SKU_42,WH_4,SUP_7,North,17,583,10,381,0,7.49,12.49,0,0,16.07
07-11-2024,SKU_42,WH_4,SUP_7,South,13,570,10,381,0,7.49,12.49,1,0,13.04
08-11-2024,SKU_42,WH_4,SUP_7,South,20,550,10,381,0,7.49,12.49,0,0,16.75
09-11-2024,SKU_42,WH_4,SUP_7,West,17,533,10,381,0,7.49,12.49,0,0,21.46
10-11-2024,SKU_42,WH_4,SUP_7,South,9,524,10,381,0,7.49,12.49,1,0,8.18
11-11-2024,SKU_42,WH_4,SUP_7,East,6,518,10,381,0,7.49,12.49,1,0,8.75
12-11-2024,SKU_42,WH_4,SUP_7,West,16,502,10,381,0,7.49,12.49,0,0,17.87
13-11-2024,SKU_42,WH_4,SUP_7,West,10,492,10,381,0,7.49,12.49,0,0,8.64
14-11-2024,SKU_42,WH_4,SUP_7,South,24,468,10,381,0,7.49,12.49,1,0,25.02
15-11-2024,SKU_42,WH_4,SUP_7,South,13,455,10,381,0,7.49,12.49,1,0,15.27
16-11-2024,SKU_42,WH_4,SUP_7,East,12,443,10,381,0,7.49,12.49,0,0,15.47
17-11-2024,SKU_42,WH_4,SUP_7,East,23,420,10,381,0,7.49,12.49,0,0,22.11
18-11-2024,SKU_42,WH_4,SUP_7,West,16,404,10,381,0,7.49,12.49,0,0,19.1
19-11-2024,SKU_42,WH_4,SUP_7,East,9,395,10,381,0,7.49,12.49,0,0,6.37
20-11-2024,SKU_42,WH_4,SUP_7,East,20,375,10,381,0,7.49,12.49,0,0,15.25
21-11-2024,SKU_42,WH_4,SUP_7,South,17,790,10,381,432,7.49,12.49,0,0,17.47
22-11-2024,SKU_42,WH_4,SUP_7,North,7,783,10,381,0,7.49,12.49,0,0,9.03
23-11-2024,SKU_42,WH_4,SUP_7,North,17,766,10,381,0,7.49,12.49,0,0,20.13
24-11-2024,SKU_42,WH_4,SUP_7,West,10,756,10,381,0,7.49,12.49,1,0,6.77
25-11-2024,SKU_42,WH_4,SUP_7,South,11,745,10,381,0,7.49,12.49,0,0,15.34
26-11-2024,SKU_42,WH_4,SUP_7,East,18,727,10,381,0,7.49,12.49,0,0,18.21
27-11-2024,SKU_42,WH_4,SUP_7,North,15,712,10,381,0,7.49,12.49,0,0,15.38
28-11-2024,SKU_42,WH_4,SUP_7,East,21,691,10,381,0,7.49,12.49,0,0,22.56
29-11-2024,SKU_42,WH_4,SUP_7,North,13,678,10,381,0,7.49,12.49,0,0,13.33
30-11-2024,SKU_42,WH_4,SUP_7,South,21,657,10,381,0,7.49,12.49,0,0,20.09
01-12-2024,SKU_42,WH_4,SUP_7,North,9,648,10,381,0,7.49,12.49,0,0,10.56
02-12-2024,SKU_42,WH_4,SUP_7,South,13,635,10,381,0,7.49,12.49,0,0,9.48
03-12-2024,SKU_42,WH_4,SUP_7,South,20,615,10,381,0,7.49,12.49,0,0,19.71
04-12-2024,SKU_42,WH_4,SUP_7,East,15,600,10,381,0,7.49,12.49,0,0,16.72
05-12-2024,SKU_42,WH_4,SUP_7,North,18,582,10,381,0,7.49,12.49,0,0,15.48
06-12-2024,SKU_42,WH_4,SUP_7,East,11,571,10,381,0,7.49,12.49,0,0,6.1
07-12-2024,SKU_42,WH_4,SUP_7,West,8,563,10,381,0,7.49,12.49,0,0,10.41
08-12-2024,SKU_42,WH_4,SUP_7,East,27,536,10,381,0,7.49,12.49,0,0,27.62
09-12-2024,SKU_42,WH_4,SUP_7,North,12,524,10,381,0,7.49,12.49,0,0,8.58
10-12-2024,SKU_42,WH_4,SUP_7,North,11,513,10,381,0,7.49,12.49,0,0,14.35
11-12-2024,SKU_42,WH_4,SUP_7,West,6,507,10,381,0,7.49,12.49,0,0,1
12-12-2024,SKU_42,WH_4,SUP_7,North,17,490,10,381,0,7.49,12.49,0,0,13.62
13-12-2024,SKU_42,WH_4,SUP_7,East,9,481,10,381,0,7.49,12.49,0,0,8.38
14-12-2024,SKU_42,WH_4,SUP_7,West,19,462,10,381,0,7.49,12.49,0,0,21.93
15-12-2024,SKU_42,WH_4,SUP_7,East,20,442,10,381,0,7.49,12.49,0,0,18.19
16-12-2024,SKU_42,WH_4,SUP_7,East,22,420,10,381,0,7.49,12.49,0,0,18.96
17-12-2024,SKU_42,WH_4,SUP_7,East,6,414,10,381,0,7.49,12.49,0,0,6.68
18-12-2024,SKU_42,WH_4,SUP_7,North,22,392,10,381,0,7.49,12.49,0,0,17.72
19-12-2024,SKU_42,WH_4,SUP_7,West,18,374,10,381,0,7.49,12.49,0,0,21.45
20-12-2024,SKU_42,WH_4,SUP_7,East,14,724,10,381,364,7.49,12.49,0,0,12.74
21-12-2024,SKU_42,WH_4,SUP_7,South,19,705,10,381,0,7.49,12.49,0,0,22.82
22-12-2024,SKU_42,WH_4,SUP_7,South,16,689,10,381,0,7.49,12.49,0,0,20.88
23-12-2024,SKU_42,WH_4,SUP_7,South,16,673,10,381,0,7.49,12.49,0,0,18.03
24-12-2024,SKU_42,WH_4,SUP_7,North,25,648,10,381,0,7.49,12.49,0,0,27.48
25-12-2024,SKU_42,WH_4,SUP_7,East,17,631,10,381,0,7.49,12.49,0,0,12.96
26-12-2024,SKU_42,WH_4,SUP_7,West,24,607,10,381,0,7.49,12.49,1,0,28.73
27-12-2024,SKU_42,WH_4,SUP_7,North,18,589,10,381,0,7.49,12.49,0,0,17.05
28-12-2024,SKU_42,WH_4,SUP_7,East,22,567,10,381,0,7.49,12.49,0,0,17.44
29-12-2024,SKU_42,WH_4,SUP_7,South,24,543,10,381,0,7.49,12.49,0,0,19.41
30-12-2024,SKU_42,WH_4,SUP_7,South,24,519,10,381,0,7.49,12.49,0,0,23.03
01-01-2024,SKU_42,WH_5,SUP_4,West,8,990,6,292,0,11.32,14.35,0,0,8.13
02-01-2024,SKU_42,WH_5,SUP_4,West,15,975,6,292,0,11.32,14.35,0,0,18.73
03-01-2024,SKU_42,WH_5,SUP_4,North,24,951,6,292,0,11.32,14.35,0,0,24.84
04-01-2024,SKU_42,WH_5,SUP_4,North,22,929,6,292,0,11.32,14.35,0,0,25.5
05-01-2024,SKU_42,WH_5,SUP_4,East,18,911,6,292,0,11.32,14.35,0,0,19.12
06-01-2024,SKU_42,WH_5,SUP_4,West,27,884,6,292,0,11.32,14.35,1,0,28.93
07-01-2024,SKU_42,WH_5,SUP_4,East,17,867,6,292,0,11.32,14.35,0,0,12.64
08-01-2024,SKU_42,WH_5,SUP_4,South,19,848,6,292,0,11.32,14.35,0,0,17.48
09-01-2024,SKU_42,WH_5,SUP_4,South,18,830,6,292,0,11.32,14.35,0,0,17.96
10-01-2024,SKU_42,WH_5,SUP_4,South,18,812,6,292,0,11.32,14.35,0,0,17.92
11-01-2024,SKU_42,WH_5,SUP_4,East,25,787,6,292,0,11.32,14.35,0,0,23.83
12-01-2024,SKU_42,WH_5,SUP_4,East,17,770,6,292,0,11.32,14.35,0,0,15.94
13-01-2024,SKU_42,WH_5,SUP_4,West,23,747,6,292,0,11.32,14.35,0,0,24.74
14-01-2024,SKU_42,WH_5,SUP_4,South,28,719,6,292,0,11.32,14.35,0,0,24.62
15-01-2024,SKU_42,WH_5,SUP_4,South,26,693,6,292,0,11.32,14.35,0,0,30.26
16-01-2024,SKU_42,WH_5,SUP_4,North,29,664,6,292,0,11.32,14.35,0,0,26.65
17-01-2024,SKU_42,WH_5,SUP_4,West,14,650,6,292,0,11.32,14.35,0,0,11.41
18-01-2024,SKU_42,WH_5,SUP_4,West,21,629,6,292,0,11.32,14.35,0,0,17.35
19-01-2024,SKU_42,WH_5,SUP_4,East,13,616,6,292,0,11.32,14.35,0,0,10.49
20-01-2024,SKU_42,WH_5,SUP_4,East,22,594,6,292,0,11.32,14.35,0,0,23.95
21-01-2024,SKU_42,WH_5,SUP_4,North,19,575,6,292,0,11.32,14.35,0,0,16.63
22-01-2024,SKU_42,WH_5,SUP_4,North,22,553,6,292,0,11.32,14.35,0,0,17.03
23-01-2024,SKU_42,WH_5,SUP_4,North,40,513,6,292,0,11.32,14.35,1,0,39.54
24-01-2024,SKU_42,WH_5,SUP_4,South,23,490,6,292,0,11.32,14.35,0,0,28.24
25-01-2024,SKU_42,WH_5,SUP_4,South,28,462,6,292,0,11.32,14.35,0,0,26.51
26-01-2024,SKU_42,WH_5,SUP_4,East,26,436,6,292,0,11.32,14.35,0,0,26.57
27-01-2024,SKU_42,WH_5,SUP_4,South,31,405,6,292,0,11.32,14.35,0,0,27.43
28-01-2024,SKU_42,WH_5,SUP_4,North,17,388,6,292,0,11.32,14.35,0,0,18.54
29-01-2024,SKU_42,WH_5,SUP_4,North,20,368,6,292,0,11.32,14.35,0,0,18.92
30-01-2024,SKU_42,WH_5,SUP_4,East,27,341,6,292,0,11.32,14.35,0,0,24.39
31-01-2024,SKU_42,WH_5,SUP_4,East,21,320,6,292,0,11.32,14.35,0,0,19.54
01-02-2024,SKU_42,WH_5,SUP_4,North,28,292,6,292,0,11.32,14.35,1,0,29.76
02-02-2024,SKU_42,WH_5,SUP_4,South,32,759,6,292,499,11.32,14.35,0,0,34.58
03-02-2024,SKU_42,WH_5,SUP_4,South,33,726,6,292,0,11.32,14.35,0,0,36.46
04-02-2024,SKU_42,WH_5,SUP_4,North,23,703,6,292,0,11.32,14.35,0,0,21.58
05-02-2024,SKU_42,WH_5,SUP_4,North,26,677,6,292,0,11.32,14.35,0,0,25.31
06-02-2024,SKU_42,WH_5,SUP_4,North,28,649,6,292,0,11.32,14.35,0,0,32.96
07-02-2024,SKU_42,WH_5,SUP_4,South,26,623,6,292,0,11.32,14.35,0,0,30
08-02-2024,SKU_42,WH_5,SUP_4,East,19,604,6,292,0,11.32,14.35,0,0,20.16
09-02-2024,SKU_42,WH_5,SUP_4,East,16,588,6,292,0,11.32,14.35,0,0,15.45
10-02-2024,SKU_42,WH_5,SUP_4,East,28,560,6,292,0,11.32,14.35,0,0,33.14
11-02-2024,SKU_42,WH_5,SUP_4,East,26,534,6,292,0,11.32,14.35,0,0,24.87
12-02-2024,SKU_42,WH_5,SUP_4,West,24,510,6,292,0,11.32,14.35,0,0,28.72
13-02-2024,SKU_42,WH_5,SUP_4,South,29,481,6,292,0,11.32,14.35,0,0,32.08
14-02-2024,SKU_42,WH_5,SUP_4,South,35,446,6,292,0,11.32,14.35,1,0,36.67
15-02-2024,SKU_42,WH_5,SUP_4,South,16,430,6,292,0,11.32,14.35,0,0,16.97
16-02-2024,SKU_42,WH_5,SUP_4,East,24,406,6,292,0,11.32,14.35,0,0,17.95
17-02-2024,SKU_42,WH_5,SUP_4,West,33,373,6,292,0,11.32,14.35,0,0,34.95
18-02-2024,SKU_42,WH_5,SUP_4,East,26,347,6,292,0,11.32,14.35,0,0,24.21
19-02-2024,SKU_42,WH_5,SUP_4,East,28,319,6,292,0,11.32,14.35,0,0,25.64
20-02-2024,SKU_42,WH_5,SUP_4,East,27,292,6,292,0,11.32,14.35,0,0,24.02
21-02-2024,SKU_42,WH_5,SUP_4,North,33,728,6,292,469,11.32,14.35,1,0,34.22
22-02-2024,SKU_42,WH_5,SUP_4,South,31,697,6,292,0,11.32,14.35,0,0,28.26
23-02-2024,SKU_42,WH_5,SUP_4,West,21,676,6,292,0,11.32,14.35,0,0,23.28
24-02-2024,SKU_42,WH_5,SUP_4,South,23,653,6,292,0,11.32,14.35,0,0,21.83
25-02-2024,SKU_42,WH_5,SUP_4,West,26,627,6,292,0,11.32,14.35,0,0,31.75
26-02-2024,SKU_42,WH_5,SUP_4,East,25,602,6,292,0,11.32,14.35,0,0,29.15
27-02-2024,SKU_42,WH_5,SUP_4,East,20,582,6,292,0,11.32,14.35,0,0,20.52
28-02-2024,SKU_42,WH_5,SUP_4,West,36,546,6,292,0,11.32,14.35,0,0,37.63
29-02-2024,SKU_42,WH_5,SUP_4,South,21,525,6,292,0,11.32,14.35,0,0,23.09
01-03-2024,SKU_42,WH_5,SUP_4,West,33,492,6,292,0,11.32,14.35,0,0,31.83
02-03-2024,SKU_42,WH_5,SUP_4,South,28,464,6,292,0,11.32,14.35,0,0,27.48
03-03-2024,SKU_42,WH_5,SUP_4,South,32,432,6,292,0,11.32,14.35,1,0,29.36
04-03-2024,SKU_42,WH_5,SUP_4,East,27,405,6,292,0,11.32,14.35,0,0,25.8
05-03-2024,SKU_42,WH_5,SUP_4,West,46,359,6,292,0,11.32,14.35,1,0,47.7
06-03-2024,SKU_42,WH_5,SUP_4,North,25,334,6,292,0,11.32,14.35,0,0,24.86
07-03-2024,SKU_42,WH_5,SUP_4,North,30,304,6,292,0,11.32,14.35,0,0,28.23
08-03-2024,SKU_42,WH_5,SUP_4,North,39,265,6,292,0,11.32,14.35,1,0,37.03
09-03-2024,SKU_42,WH_5,SUP_4,East,30,555,6,292,320,11.32,14.35,0,0,33.78
10-03-2024,SKU_42,WH_5,SUP_4,East,20,535,6,292,0,11.32,14.35,1,0,22.04
11-03-2024,SKU_42,WH_5,SUP_4,East,42,493,6,292,0,11.32,14.35,1,0,44.39
12-03-2024,SKU_42,WH_5,SUP_4,West,18,475,6,292,0,11.32,14.35,0,0,18.53
13-03-2024,SKU_42,WH_5,SUP_4,South,34,441,6,292,0,11.32,14.35,0,0,33.27
14-03-2024,SKU_42,WH_5,SUP_4,West,33,408,6,292,0,11.32,14.35,0,0,36.88
15-03-2024,SKU_42,WH_5,SUP_4,South,34,374,6,292,0,11.32,14.35,0,0,32.46
16-03-2024,SKU_42,WH_5,SUP_4,North,20,354,6,292,0,11.32,14.35,0,0,19.84
17-03-2024,SKU_42,WH_5,SUP_4,South,31,323,6,292,0,11.32,14.35,0,0,30.62
18-03-2024,SKU_42,WH_5,SUP_4,West,30,293,6,292,0,11.32,14.35,0,0,24.27
19-03-2024,SKU_42,WH_5,SUP_4,East,33,260,6,292,0,11.32,14.35,0,0,38.59
20-03-2024,SKU_42,WH_5,SUP_4,East,35,644,6,292,419,11.32,14.35,0,0,30.35
21-03-2024,SKU_42,WH_5,SUP_4,West,27,617,6,292,0,11.32,14.35,0,0,26.11
22-03-2024,SKU_42,WH_5,SUP_4,East,26,591,6,292,0,11.32,14.35,0,0,30.02
23-03-2024,SKU_42,WH_5,SUP_4,South,28,563,6,292,0,11.32,14.35,0,0,28.09
24-03-2024,SKU_42,WH_5,SUP_4,West,36,527,6,292,0,11.32,14.35,0,0,35.99
25-03-2024,SKU_42,WH_5,SUP_4,East,31,496,6,292,0,11.32,14.35,0,0,32.13
26-03-2024,SKU_42,WH_5,SUP_4,South,34,462,6,292,0,11.32,14.35,0,0,37.25
27-03-2024,SKU_42,WH_5,SUP_4,South,28,434,6,292,0,11.32,14.35,0,0,25.81
28-03-2024,SKU_42,WH_5,SUP_4,North,29,405,6,292,0,11.32,14.35,0,0,23.63
29-03-2024,SKU_42,WH_5,SUP_4,East,23,382,6,292,0,11.32,14.35,0,0,21.93
30-03-2024,SKU_42,WH_5,SUP_4,West,25,357,6,292,0,11.32,14.35,0,0,24.18
31-03-2024,SKU_42,WH_5,SUP_4,South,38,319,6,292,0,11.32,14.35,0,0,37.74
01-04-2024,SKU_42,WH_5,SUP_4,North,34,285,6,292,0,11.32,14.35,0,0,27.84
02-04-2024,SKU_42,WH_5,SUP_4,South,35,684,6,292,434,11.32,14.35,0,0,36.06
03-04-2024,SKU_42,WH_5,SUP_4,North,24,660,6,292,0,11.32,14.35,0,0,18.26
04-04-2024,SKU_42,WH_5,SUP_4,North,37,623,6,292,0,11.32,14.35,0,0,38.62
05-04-2024,SKU_42,WH_5,SUP_4,West,25,598,6,292,0,11.32,14.35,0,0,23.47
06-04-2024,SKU_42,WH_5,SUP_4,South,32,566,6,292,0,11.32,14.35,0,0,31.19
07-04-2024,SKU_42,WH_5,SUP_4,North,26,540,6,292,0,11.32,14.35,1,0,28.38
08-04-2024,SKU_42,WH_5,SUP_4,East,28,512,6,292,0,11.32,14.35,0,0,30.22
09-04-2024,SKU_42,WH_5,SUP_4,East,34,478,6,292,0,11.32,14.35,0,0,33.69
10-04-2024,SKU_42,WH_5,SUP_4,South,33,445,6,292,0,11.32,14.35,0,0,31.7
11-04-2024,SKU_42,WH_5,SUP_4,East,24,421,6,292,0,11.32,14.35,1,0,24.02
12-04-2024,SKU_42,WH_5,SUP_4,West,34,387,6,292,0,11.32,14.35,0,0,31.5
13-04-2024,SKU_42,WH_5,SUP_4,North,42,345,6,292,0,11.32,14.35,0,0,38.91
14-04-2024,SKU_42,WH_5,SUP_4,West,31,314,6,292,0,11.32,14.35,0,0,29.31
15-04-2024,SKU_42,WH_5,SUP_4,North,38,276,6,292,0,11.32,14.35,0,0,37.6
16-04-2024,SKU_42,WH_5,SUP_4,East,30,663,6,292,417,11.32,14.35,0,0,26.76
17-04-2024,SKU_42,WH_5,SUP_4,West,29,634,6,292,0,11.32,14.35,0,0,31.11
18-04-2024,SKU_42,WH_5,SUP_4,South,32,602,6,292,0,11.32,14.35,0,0,40.98
19-04-2024,SKU_42,WH_5,SUP_4,South,25,577,6,292,0,11.32,14.35,0,0,26.53
20-04-2024,SKU_42,WH_5,SUP_4,East,20,557,6,292,0,11.32,14.35,0,0,22.18
21-04-2024,SKU_42,WH_5,SUP_4,East,25,532,6,292,0,11.32,14.35,0,0,18.56
22-04-2024,SKU_42,WH_5,SUP_4,South,25,507,6,292,0,11.32,14.35,0,0,22.17
23-04-2024,SKU_42,WH_5,SUP_4,North,21,486,6,292,0,11.32,14.35,0,0,25.38
24-04-2024,SKU_42,WH_5,SUP_4,South,37,449,6,292,0,11.32,14.35,1,0,31.7
25-04-2024,SKU_42,WH_5,SUP_4,West,39,410,6,292,0,11.32,14.35,0,0,38.98
26-04-2024,SKU_42,WH_5,SUP_4,North,22,388,6,292,0,11.32,14.35,0,0,23.95
27-04-2024,SKU_42,WH_5,SUP_4,East,25,363,6,292,0,11.32,14.35,0,0,24.58
28-04-2024,SKU_42,WH_5,SUP_4,North,35,328,6,292,0,11.32,14.35,0,0,36.08
29-04-2024,SKU_42,WH_5,SUP_4,West,25,303,6,292,0,11.32,14.35,0,0,20.85
30-04-2024,SKU_42,WH_5,SUP_4,East,32,271,6,292,0,11.32,14.35,0,0,25.66
01-05-2024,SKU_42,WH_5,SUP_4,West,33,735,6,292,497,11.32,14.35,0,0,32.46
02-05-2024,SKU_42,WH_5,SUP_4,North,15,720,6,292,0,11.32,14.35,0,0,13.24
03-05-2024,SKU_42,WH_5,SUP_4,South,18,702,6,292,0,11.32,14.35,0,0,19.81
04-05-2024,SKU_42,WH_5,SUP_4,East,27,675,6,292,0,11.32,14.35,0,0,23.77
05-05-2024,SKU_42,WH_5,SUP_4,East,26,649,6,292,0,11.32,14.35,0,0,24.57
06-05-2024,SKU_42,WH_5,SUP_4,East,45,604,6,292,0,11.32,14.35,1,0,43.8
07-05-2024,SKU_42,WH_5,SUP_4,North,23,581,6,292,0,11.32,14.35,0,0,24.83
08-05-2024,SKU_42,WH_5,SUP_4,North,26,555,6,292,0,11.32,14.35,0,0,21.39
09-05-2024,SKU_42,WH_5,SUP_4,North,32,523,6,292,0,11.32,14.35,0,0,33.28
10-05-2024,SKU_42,WH_5,SUP_4,North,27,496,6,292,0,11.32,14.35,0,0,22.4
11-05-2024,SKU_42,WH_5,SUP_4,North,36,460,6,292,0,11.32,14.35,0,0,35
12-05-2024,SKU_42,WH_5,SUP_4,West,28,432,6,292,0,11.32,14.35,0,0,26.64
13-05-2024,SKU_42,WH_5,SUP_4,North,28,404,6,292,0,11.32,14.35,0,0,31.67
14-05-2024,SKU_42,WH_5,SUP_4,West,29,375,6,292,0,11.32,14.35,0,0,30.7
15-05-2024,SKU_42,WH_5,SUP_4,East,28,347,6,292,0,11.32,14.35,0,0,30.93
16-05-2024,SKU_42,WH_5,SUP_4,West,24,323,6,292,0,11.32,14.35,1,0,25.63
17-05-2024,SKU_42,WH_5,SUP_4,West,21,302,6,292,0,11.32,14.35,0,0,24.52
18-05-2024,SKU_42,WH_5,SUP_4,West,26,276,6,292,0,11.32,14.35,0,0,22.66
19-05-2024,SKU_42,WH_5,SUP_4,West,22,587,6,292,333,11.32,14.35,0,0,21.54
20-05-2024,SKU_42,WH_5,SUP_4,East,24,563,6,292,0,11.32,14.35,0,0,26.83
21-05-2024,SKU_42,WH_5,SUP_4,East,17,546,6,292,0,11.32,14.35,0,0,15.19
22-05-2024,SKU_42,WH_5,SUP_4,West,28,518,6,292,0,11.32,14.35,0,0,24.55
23-05-2024,SKU_42,WH_5,SUP_4,West,31,487,6,292,0,11.32,14.35,0,0,29.73
24-05-2024,SKU_42,WH_5,SUP_4,North,42,445,6,292,0,11.32,14.35,1,0,34.37
25-05-2024,SKU_42,WH_5,SUP_4,West,22,423,6,292,0,11.32,14.35,0,0,23.62
26-05-2024,SKU_42,WH_5,SUP_4,South,31,392,6,292,0,11.32,14.35,0,0,33.66
27-05-2024,SKU_42,WH_5,SUP_4,North,28,364,6,292,0,11.32,14.35,0,0,31.65
28-05-2024,SKU_42,WH_5,SUP_4,East,30,334,6,292,0,11.32,14.35,0,0,24.93
29-05-2024,SKU_42,WH_5,SUP_4,South,14,320,6,292,0,11.32,14.35,0,0,12.88
30-05-2024,SKU_42,WH_5,SUP_4,East,22,298,6,292,0,11.32,14.35,0,0,20.92
31-05-2024,SKU_42,WH_5,SUP_4,North,25,273,6,292,0,11.32,14.35,0,0,27.49
01-06-2024,SKU_42,WH_5,SUP_4,West,24,464,6,292,215,11.32,14.35,0,0,24.96
02-06-2024,SKU_42,WH_5,SUP_4,South,11,453,6,292,0,11.32,14.35,0,0,9.89
03-06-2024,SKU_42,WH_5,SUP_4,East,29,424,6,292,0,11.32,14.35,0,0,27.96
04-06-2024,SKU_42,WH_5,SUP_4,West,21,403,6,292,0,11.32,14.35,0,0,24.17
05-06-2024,SKU_42,WH_5,SUP_4,North,25,378,6,292,0,11.32,14.35,0,0,22.34
06-06-2024,SKU_42,WH_5,SUP_4,East,20,358,6,292,0,11.32,14.35,0,0,20.11
07-06-2024,SKU_42,WH_5,SUP_4,East,31,327,6,292,0,11.32,14.35,0,0,33.41
08-06-2024,SKU_42,WH_5,SUP_4,North,28,299,6,292,0,11.32,14.35,0,0,23.21
09-06-2024,SKU_42,WH_5,SUP_4,East,24,275,6,292,0,11.32,14.35,0,0,24.13
10-06-2024,SKU_42,WH_5,SUP_4,South,22,471,6,292,218,11.32,14.35,0,0,17.93
11-06-2024,SKU_42,WH_5,SUP_4,North,16,455,6,292,0,11.32,14.35,0,0,20.01
12-06-2024,SKU_42,WH_5,SUP_4,South,26,429,6,292,0,11.32,14.35,0,0,28.44
13-06-2024,SKU_42,WH_5,SUP_4,South,28,401,6,292,0,11.32,14.35,0,0,27.31
14-06-2024,SKU_42,WH_5,SUP_4,East,23,378,6,292,0,11.32,14.35,0,0,24.41
15-06-2024,SKU_42,WH_5,SUP_4,East,19,359,6,292,0,11.32,14.35,0,0,24.16
16-06-2024,SKU_42,WH_5,SUP_4,South,22,337,6,292,0,11.32,14.35,0,0,18.77
17-06-2024,SKU_42,WH_5,SUP_4,North,16,321,6,292,0,11.32,14.35,0,0,12.57
18-06-2024,SKU_42,WH_5,SUP_4,East,18,303,6,292,0,11.32,14.35,0,0,18.84
19-06-2024,SKU_42,WH_5,SUP_4,South,27,276,6,292,0,11.32,14.35,0,0,23.81
20-06-2024,SKU_42,WH_5,SUP_4,South,15,508,6,292,247,11.32,14.35,0,0,14.53
21-06-2024,SKU_42,WH_5,SUP_4,South,24,484,6,292,0,11.32,14.35,0,0,27.37
22-06-2024,SKU_42,WH_5,SUP_4,South,17,467,6,292,0,11.32,14.35,0,0,14.93
23-06-2024,SKU_42,WH_5,SUP_4,East,16,451,6,292,0,11.32,14.35,0,0,11.79
24-06-2024,SKU_42,WH_5,SUP_4,North,20,431,6,292,0,11.32,14.35,0,0,23.72
25-06-2024,SKU_42,WH_5,SUP_4,North,22,409,6,292,0,11.32,14.35,0,0,22.74
26-06-2024,SKU_42,WH_5,SUP_4,West,23,386,6,292,0,11.32,14.35,0,0,29.41
27-06-2024,SKU_42,WH_5,SUP_4,South,22,364,6,292,0,11.32,14.35,0,0,15.87
28-06-2024,SKU_42,WH_5,SUP_4,East,15,349,6,292,0,11.32,14.35,0,0,15.7
29-06-2024,SKU_42,WH_5,SUP_4,East,11,338,6,292,0,11.32,14.35,0,0,8.87
30-06-2024,SKU_42,WH_5,SUP_4,East,10,328,6,292,0,11.32,14.35,0,0,9.72
01-07-2024,SKU_42,WH_5,SUP_4,South,21,307,6,292,0,11.32,14.35,0,0,21.93
02-07-2024,SKU_42,WH_5,SUP_4,West,18,289,6,292,0,11.32,14.35,0,0,17.22
03-07-2024,SKU_42,WH_5,SUP_4,South,24,499,6,292,234,11.32,14.35,0,0,25.19
04-07-2024,SKU_42,WH_5,SUP_4,East,19,480,6,292,0,11.32,14.35,0,0,17.56
05-07-2024,SKU_42,WH_5,SUP_4,South,17,463,6,292,0,11.32,14.35,0,0,14.15
06-07-2024,SKU_42,WH_5,SUP_4,South,28,435,6,292,0,11.32,14.35,1,0,26.41
07-07-2024,SKU_42,WH_5,SUP_4,East,14,421,6,292,0,11.32,14.35,0,0,12.82
08-07-2024,SKU_42,WH_5,SUP_4,North,16,405,6,292,0,11.32,14.35,0,0,19.21
09-07-2024,SKU_42,WH_5,SUP_4,North,23,382,6,292,0,11.32,14.35,1,0,21.67
10-07-2024,SKU_42,WH_5,SUP_4,South,25,357,6,292,0,11.32,14.35,0,0,31.14
11-07-2024,SKU_42,WH_5,SUP_4,North,24,333,6,292,0,11.32,14.35,1,0,26.09
12-07-2024,SKU_42,WH_5,SUP_4,South,26,307,6,292,0,11.32,14.35,1,0,26.07
13-07-2024,SKU_42,WH_5,SUP_4,West,12,295,6,292,0,11.32,14.35,0,0,12.55
14-07-2024,SKU_42,WH_5,SUP_4,East,20,275,6,292,0,11.32,14.35,1,0,27.25
15-07-2024,SKU_42,WH_5,SUP_4,West,15,601,6,292,341,11.32,14.35,0,0,17.8
16-07-2024,SKU_42,WH_5,SUP_4,East,20,581,6,292,0,11.32,14.35,0,0,19.92
17-07-2024,SKU_42,WH_5,SUP_4,North,9,572,6,292,0,11.32,14.35,0,0,4.07
18-07-2024,SKU_42,WH_5,SUP_4,West,16,556,6,292,0,11.32,14.35,0,0,15.3
19-07-2024,SKU_42,WH_5,SUP_4,East,18,538,6,292,0,11.32,14.35,0,0,14.32
20-07-2024,SKU_42,WH_5,SUP_4,North,9,529,6,292,0,11.32,14.35,1,0,13.32
21-07-2024,SKU_42,WH_5,SUP_4,East,26,503,6,292,0,11.32,14.35,0,0,31.44
22-07-2024,SKU_42,WH_5,SUP_4,West,18,485,6,292,0,11.32,14.35,1,0,14.96
23-07-2024,SKU_42,WH_5,SUP_4,South,8,477,6,292,0,11.32,14.35,0,0,7.98
24-07-2024,SKU_42,WH_5,SUP_4,South,12,465,6,292,0,11.32,14.35,0,0,10.8
25-07-2024,SKU_42,WH_5,SUP_4,West,16,449,6,292,0,11.32,14.35,0,0,15.32
